sku,label,label_id,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,correct
B07MMD4DDJ,OBSOLETO,2,0.015495,0.00575,0.978756,0.015495,EN_RIESGO,0
v1|167656974527|0,OBSOLETO,2,0.930088,0.005726,0.064187,0.930088,OBSOLETO,1
117047082,EN_RIESGO,1,0.497163,0.189937,0.3129,0.497163,OBSOLETO,0
,OBSOLETO,2,0.966288,0.012291,0.021421,0.966288,OBSOLETO,1
B0GMLFQ7NB,VIGENTE,0,0.001533,0.99731,0.001157,0.001533,VIGENTE,1
138177606,OBSOLETO,2,0.998577,0.000744,0.000679,0.998577,OBSOLETO,1
B07MMD4DDJ,OBSOLETO,2,0.015495,0.00575,0.978756,0.015495,EN_RIESGO,0
153151149,EN_RIESGO,1,0.309532,0.590268,0.1002,0.309532,VIGENTE,0
151996329,VIGENTE,0,0.000146,0.999754,0.000101,0.000146,VIGENTE,1
154329523,VIGENTE,0,0.00418,0.995191,0.000629,0.00418,VIGENTE,1
,EN_RIESGO,1,0.019835,0.01586,0.964305,0.019835,EN_RIESGO,1
v1|306249453464|0,EN_RIESGO,1,0.01082,0.000444,0.988736,0.01082,EN_RIESGO,1
v1|136318517492|0,EN_RIESGO,1,0.002102,6.6e-05,0.997832,0.002102,EN_RIESGO,1
149657602,OBSOLETO,2,0.999974,1.9e-05,8e-06,0.999974,OBSOLETO,1
152098716,OBSOLETO,2,0.992533,0.003237,0.004229,0.992533,OBSOLETO,1
,EN_RIESGO,1,0.000598,3.8e-05,0.999364,0.000598,EN_RIESGO,1
151151231,VIGENTE,0,0.03622,0.935585,0.028194,0.03622,VIGENTE,1
152138812,OBSOLETO,2,0.789109,0.015496,0.195394,0.789109,OBSOLETO,1
v1|287345551870|0,VIGENTE,0,0.120797,0.841051,0.038153,0.120797,VIGENTE,1
B0D13NGWBB,EN_RIESGO,1,0.001931,0.000389,0.99768,0.001931,EN_RIESGO,1
151760528,VIGENTE,0,0.003049,0.994903,0.002048,0.003049,VIGENTE,1
v1|405465954818|0,EN_RIESGO,1,0.005369,0.000855,0.993776,0.005369,EN_RIESGO,1
152083445,EN_RIESGO,1,0.088923,0.064598,0.846479,0.088923,EN_RIESGO,1
153226223,VIGENTE,0,0.001944,0.996377,0.001679,0.001944,VIGENTE,1
20001290885,OBSOLETO,2,0.99154,0.005327,0.003133,0.99154,OBSOLETO,1
B0H3WKFJ3F,VIGENTE,0,0.008624,0.984304,0.007072,0.008624,VIGENTE,1
154327535,VIGENTE,0,0.012319,0.980428,0.007253,0.012319,VIGENTE,1
126885164,EN_RIESGO,1,0.10874,0.054991,0.836269,0.10874,EN_RIESGO,1
B0F43F9ZKP,EN_RIESGO,1,0.803338,0.12353,0.073132,0.803338,OBSOLETO,0
v1|188612962740|0,VIGENTE,0,0.062005,0.89081,0.047185,0.062005,VIGENTE,1
v1|407013454112|0,VIGENTE,0,0.060577,0.914331,0.025092,0.060577,VIGENTE,1
v1|168525752385|0,EN_RIESGO,1,0.018266,0.007577,0.974157,0.018266,EN_RIESGO,1
,OBSOLETO,2,0.978266,0.01318,0.008554,0.978266,OBSOLETO,1
B07W44JS1H,OBSOLETO,2,0.083538,0.014654,0.901808,0.083538,EN_RIESGO,0
B0DK3DF3F2,EN_RIESGO,1,0.065534,0.014371,0.920095,0.065534,EN_RIESGO,1
144742494,EN_RIESGO,1,0.023811,0.021434,0.954755,0.023811,EN_RIESGO,1
B0F15TM77B,VIGENTE,0,0.147843,0.648645,0.203512,0.147843,VIGENTE,1
155621312,VIGENTE,0,0.003568,0.99371,0.002722,0.003568,VIGENTE,1
151367960,EN_RIESGO,1,0.139379,0.091417,0.769204,0.139379,EN_RIESGO,1
v1|257547145949|0,VIGENTE,0,0.003176,0.994656,0.002168,0.003176,VIGENTE,1
144589080,OBSOLETO,2,0.98603,0.007008,0.006962,0.98603,OBSOLETO,1
v1|306438353997|0,OBSOLETO,2,0.718449,0.078628,0.202924,0.718449,OBSOLETO,1
152078820,EN_RIESGO,1,0.31063,0.214222,0.475148,0.31063,EN_RIESGO,1
,OBSOLETO,2,0.999749,0.000174,7.7e-05,0.999749,OBSOLETO,1
153982632,OBSOLETO,2,0.999586,0.000253,0.000162,0.999586,OBSOLETO,1
,EN_RIESGO,1,0.141973,0.071577,0.78645,0.141973,EN_RIESGO,1
152083482,VIGENTE,0,0.095346,0.855251,0.049404,0.095346,VIGENTE,1
152914020,EN_RIESGO,1,0.86063,0.073473,0.065897,0.86063,OBSOLETO,0
140685392,OBSOLETO,2,0.998715,0.000557,0.000728,0.998715,OBSOLETO,1
152455229,VIGENTE,0,0.023267,0.9559,0.020833,0.023267,VIGENTE,1
,OBSOLETO,2,0.963373,0.014549,0.022078,0.963373,OBSOLETO,1
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
,OBSOLETO,2,0.99825,0.000794,0.000956,0.99825,OBSOLETO,1
150488957,OBSOLETO,2,0.999986,1e-05,4e-06,0.999986,OBSOLETO,1
B0DTY976K3,EN_RIESGO,1,0.926789,0.04084,0.032371,0.926789,OBSOLETO,0
v1|358141752550|0,EN_RIESGO,1,0.011476,0.003451,0.985073,0.011476,EN_RIESGO,1
153982632,OBSOLETO,2,0.998618,0.000844,0.000537,0.998618,OBSOLETO,1
153226258,VIGENTE,0,0.001944,0.996377,0.001679,0.001944,VIGENTE,1
155118846,EN_RIESGO,1,0.378364,0.503724,0.117912,0.378364,VIGENTE,0
151847630,EN_RIESGO,1,0.166712,0.131615,0.701673,0.166712,EN_RIESGO,1
v1|254219753793|553607618438,OBSOLETO,2,0.011113,0.002362,0.986524,0.011113,EN_RIESGO,0
v1|205763763400|0,VIGENTE,0,0.000114,0.999791,9.4e-05,0.000114,VIGENTE,1
B0F43F9ZKP,EN_RIESGO,1,0.762335,0.126459,0.111206,0.762335,OBSOLETO,0
147491767,OBSOLETO,2,0.86328,0.08983,0.046891,0.86328,OBSOLETO,1
149150026,OBSOLETO,2,0.998879,0.000728,0.000394,0.998879,OBSOLETO,1
152491285,EN_RIESGO,1,0.995468,0.002591,0.001941,0.995468,OBSOLETO,0
B0DXK2M53G,EN_RIESGO,1,0.804495,0.127313,0.068192,0.804495,OBSOLETO,0
148588634,VIGENTE,0,0.00087,0.998525,0.000605,0.00087,VIGENTE,1
,OBSOLETO,2,0.999816,0.00012,6.3e-05,0.999816,OBSOLETO,1
154327401,VIGENTE,0,0.044323,0.934885,0.020792,0.044323,VIGENTE,1
152189334,VIGENTE,0,0.02851,0.963474,0.008015,0.02851,VIGENTE,1
3256808679900342,EN_RIESGO,1,0.017845,0.005837,0.976318,0.017845,EN_RIESGO,1
154595215,VIGENTE,0,0.107584,0.804661,0.087754,0.107584,VIGENTE,1
v1|397833127346|0,OBSOLETO,2,0.757669,0.073106,0.169224,0.757669,OBSOLETO,1
154884303,VIGENTE,0,0.000271,0.999565,0.000164,0.000271,VIGENTE,1
v1|127859314624|0,EN_RIESGO,1,0.001077,0.000167,0.998756,0.001077,EN_RIESGO,1
B0FBBSZPFK,EN_RIESGO,1,0.713583,0.209652,0.076765,0.713583,OBSOLETO,0
151151231,VIGENTE,0,0.020108,0.964678,0.015214,0.020108,VIGENTE,1
v1|254224015967|553615546453,OBSOLETO,2,0.063289,0.034531,0.90218,0.063289,EN_RIESGO,0
152452907,VIGENTE,0,0.013392,0.975747,0.010861,0.013392,VIGENTE,1
B0DJQRM92S,EN_RIESGO,1,0.09644,0.860127,0.043433,0.09644,VIGENTE,0
B0C31R43FT,EN_RIESGO,1,0.022508,0.015657,0.961835,0.022508,EN_RIESGO,1
152399299,EN_RIESGO,1,0.987508,0.008014,0.004478,0.987508,OBSOLETO,0
151847634,VIGENTE,0,0.006909,0.988433,0.004658,0.006909,VIGENTE,1
148642681,VIGENTE,0,0.082832,0.889079,0.028089,0.082832,VIGENTE,1
B07598VZR8,OBSOLETO,2,0.924438,0.043709,0.031853,0.924438,OBSOLETO,1
v1|376704567287|0,EN_RIESGO,1,0.001228,0.000113,0.998659,0.001228,EN_RIESGO,1
v1|285220246804|0,EN_RIESGO,1,0.010734,0.005064,0.984202,0.010734,EN_RIESGO,1
,OBSOLETO,2,0.142631,0.74007,0.117298,0.142631,VIGENTE,0
B0FYXSJ34Y,EN_RIESGO,1,0.001246,0.000159,0.998595,0.001246,EN_RIESGO,1
152116194,VIGENTE,0,0.000545,0.999077,0.000377,0.000545,VIGENTE,1
154540053,EN_RIESGO,1,0.090431,0.060663,0.848906,0.090431,EN_RIESGO,1
155126856,VIGENTE,0,0.000859,0.998573,0.000568,0.000859,VIGENTE,1
v1|306249453464|0,EN_RIESGO,1,0.01082,0.000444,0.988736,0.01082,EN_RIESGO,1
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
148262382,EN_RIESGO,1,0.834572,0.096959,0.068468,0.834572,OBSOLETO,0
151474298,EN_RIESGO,1,0.576471,0.187783,0.235746,0.576471,OBSOLETO,0
151213087,OBSOLETO,2,0.995167,0.002293,0.00254,0.995167,OBSOLETO,1
v1|298248080492|0,VIGENTE,0,9.4e-05,0.999841,6.6e-05,9.4e-05,VIGENTE,1
152453614,VIGENTE,0,0.022243,0.973748,0.004009,0.022243,VIGENTE,1
v1|188281908882|0,EN_RIESGO,1,0.003578,0.001048,0.995374,0.003578,EN_RIESGO,1
153225427,VIGENTE,0,0.001639,0.99672,0.001641,0.001639,VIGENTE,1
149119996,VIGENTE,0,0.028702,0.949672,0.021626,0.028702,VIGENTE,1
v1|167656974527|0,OBSOLETO,2,0.999186,0.000435,0.000379,0.999186,OBSOLETO,1
v1|335924206067|0,VIGENTE,0,0.006125,0.986709,0.007166,0.006125,VIGENTE,1
v1|127898871638|0,VIGENTE,0,0.062936,0.858612,0.078452,0.062936,VIGENTE,1
151880501,VIGENTE,0,0.001575,0.997393,0.001032,0.001575,VIGENTE,1
B0FBMB9374,EN_RIESGO,1,0.197464,0.153751,0.648785,0.197464,EN_RIESGO,1
B0C36YQCX8,EN_RIESGO,1,0.82673,0.137995,0.035275,0.82673,OBSOLETO,0
153234210,VIGENTE,0,0.011118,0.982224,0.006658,0.011118,VIGENTE,1
148258384,EN_RIESGO,1,0.176595,0.134864,0.688542,0.176595,EN_RIESGO,1
v1|352657142436|622002625078,OBSOLETO,2,0.073902,0.041949,0.884149,0.073902,EN_RIESGO,0
B07598VZR8,OBSOLETO,2,0.950908,0.028044,0.021048,0.950908,OBSOLETO,1
v1|397833127346|0,OBSOLETO,2,0.757669,0.073106,0.169224,0.757669,OBSOLETO,1
10051504,EN_RIESGO,1,0.941663,0.035481,0.022855,0.941663,OBSOLETO,0
v1|267721296186|0,VIGENTE,0,0.003218,0.993996,0.002786,0.003218,VIGENTE,1
116381189,OBSOLETO,2,0.889856,0.064848,0.045296,0.889856,OBSOLETO,1
153729931,VIGENTE,0,0.021687,0.962637,0.015676,0.021687,VIGENTE,1
155291955,EN_RIESGO,1,0.024021,0.038235,0.937744,0.024021,EN_RIESGO,1
v1|167656974527|0,OBSOLETO,2,0.93198,0.006243,0.061777,0.93198,OBSOLETO,1
v1|397994928701|0,VIGENTE,0,0.000455,0.999236,0.000309,0.000455,VIGENTE,1
v1|287128380449|0,EN_RIESGO,1,0.028195,0.006875,0.96493,0.028195,EN_RIESGO,1
153095586,EN_RIESGO,1,0.047534,0.041919,0.910548,0.047534,EN_RIESGO,1
149438095,OBSOLETO,2,0.102912,0.058643,0.838446,0.102912,EN_RIESGO,0
148635380,VIGENTE,0,0.117644,0.791026,0.09133,0.117644,VIGENTE,1
125571039,OBSOLETO,2,0.529742,0.2256,0.244658,0.529742,OBSOLETO,1
152004751,VIGENTE,0,0.000157,0.999764,8e-05,0.000157,VIGENTE,1
148597093,VIGENTE,0,0.089782,0.853244,0.056974,0.089782,VIGENTE,1
153729311,VIGENTE,0,0.003996,0.993251,0.002753,0.003996,VIGENTE,1
148601816,OBSOLETO,2,0.999929,5e-05,2.2e-05,0.999929,OBSOLETO,1
150477130,OBSOLETO,2,0.999927,5e-05,2.3e-05,0.999927,OBSOLETO,1
v1|336665841622|0,VIGENTE,0,0.144059,0.306226,0.549715,0.144059,EN_RIESGO,0
153228754,OBSOLETO,2,0.999911,6e-05,2.9e-05,0.999911,OBSOLETO,1
v1|335924206067|0,VIGENTE,0,0.006125,0.986709,0.007166,0.006125,VIGENTE,1
152004669,VIGENTE,0,0.000838,0.998591,0.000571,0.000838,VIGENTE,1
153402898,OBSOLETO,2,0.978135,0.011776,0.010089,0.978135,OBSOLETO,1
,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
152953987,VIGENTE,0,0.002478,0.996473,0.001049,0.002478,VIGENTE,1
v1|327218848033|0,VIGENTE,0,0.002487,0.995608,0.001906,0.002487,VIGENTE,1
142521384,EN_RIESGO,1,0.013217,0.012744,0.974039,0.013217,EN_RIESGO,1
,EN_RIESGO,1,0.004483,0.000784,0.994733,0.004483,EN_RIESGO,1
B0H5C92HGP,VIGENTE,0,0.009349,0.98449,0.006161,0.009349,VIGENTE,1
152116478,VIGENTE,0,0.003469,0.993752,0.002779,0.003469,VIGENTE,1
149581662,VIGENTE,0,0.00156,0.997519,0.000921,0.00156,VIGENTE,1
B0F33D4PRF,VIGENTE,0,0.000492,0.999176,0.000331,0.000492,VIGENTE,1
v1|224404817504|523189980862,OBSOLETO,2,0.022777,0.007455,0.969769,0.022777,EN_RIESGO,0
v1|387435527996|0,VIGENTE,0,0.001826,0.996247,0.001927,0.001826,VIGENTE,1
,OBSOLETO,2,0.999832,0.000114,5.4e-05,0.999832,OBSOLETO,1
B0F6L8D8KB,EN_RIESGO,1,0.049773,0.020342,0.929885,0.049773,EN_RIESGO,1
155126856,VIGENTE,0,0.000595,0.999011,0.000395,0.000595,VIGENTE,1
B0C36YQCX8,EN_RIESGO,1,0.82673,0.137995,0.035275,0.82673,OBSOLETO,0
B07HHN6KBZ,OBSOLETO,2,0.862893,0.077205,0.059902,0.862893,OBSOLETO,1
152491439,EN_RIESGO,1,0.830039,0.078261,0.0917,0.830039,OBSOLETO,0
20001420062,OBSOLETO,2,0.575715,0.375102,0.049184,0.575715,OBSOLETO,1
152116194,VIGENTE,0,0.000943,0.998356,0.000701,0.000943,VIGENTE,1
152189963,VIGENTE,0,0.079039,0.845022,0.075939,0.079039,VIGENTE,1
148520008,VIGENTE,0,0.002666,0.995213,0.002121,0.002666,VIGENTE,1
151880501,VIGENTE,0,0.00243,0.995626,0.001945,0.00243,VIGENTE,1
3256801289515659,OBSOLETO,2,0.999943,3.9e-05,1.8e-05,0.999943,OBSOLETO,1
v1|335924205743|0,VIGENTE,0,0.001079,0.997916,0.001005,0.001079,VIGENTE,1
v1|167656974527|0,OBSOLETO,2,0.998762,0.000595,0.000643,0.998762,OBSOLETO,1
152190009,VIGENTE,0,0.279712,0.61143,0.108859,0.279712,VIGENTE,1
124228803,OBSOLETO,2,0.819638,0.101661,0.078701,0.819638,OBSOLETO,1
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
,OBSOLETO,2,0.999934,4.6e-05,2e-05,0.999934,OBSOLETO,1
v1|236374823048|0,EN_RIESGO,1,0.014217,0.001486,0.984297,0.014217,EN_RIESGO,1
v1|298442658576|0,EN_RIESGO,1,0.009825,0.001897,0.988279,0.009825,EN_RIESGO,1
,EN_RIESGO,1,0.007284,0.000443,0.992272,0.007284,EN_RIESGO,1
153729311,VIGENTE,0,0.002549,0.995562,0.00189,0.002549,VIGENTE,1
,OBSOLETO,2,0.103129,0.039505,0.857366,0.103129,EN_RIESGO,0
B07NXF5MBR,OBSOLETO,2,0.471716,0.13315,0.395134,0.471716,OBSOLETO,1
v1|387518377676|0,EN_RIESGO,1,0.004838,0.000921,0.994241,0.004838,EN_RIESGO,1
126745404,OBSOLETO,2,0.893242,0.05932,0.047439,0.893242,OBSOLETO,1
143360626,VIGENTE,0,0.095092,0.601213,0.303695,0.095092,VIGENTE,1
152190011,VIGENTE,0,0.108165,0.826813,0.065021,0.108165,VIGENTE,1
v1|396703078544|0,EN_RIESGO,1,0.003382,0.001786,0.994832,0.003382,EN_RIESGO,1
,OBSOLETO,2,0.130204,0.029548,0.840248,0.130204,EN_RIESGO,0
153277111,VIGENTE,0,0.00782,0.98663,0.00555,0.00782,VIGENTE,1
v1|277338647324|0,EN_RIESGO,1,0.026721,0.008653,0.964626,0.026721,EN_RIESGO,1
152004751,VIGENTE,0,0.000482,0.999248,0.00027,0.000482,VIGENTE,1
v1|147172523267|0,VIGENTE,0,0.005383,0.992057,0.00256,0.005383,VIGENTE,1
,EN_RIESGO,1,0.029988,0.003159,0.966853,0.029988,EN_RIESGO,1
154327365,VIGENTE,0,0.001405,0.997765,0.000829,0.001405,VIGENTE,1
144589080,OBSOLETO,2,0.98603,0.007008,0.006962,0.98603,OBSOLETO,1
154329190,VIGENTE,0,0.003323,0.994604,0.002074,0.003323,VIGENTE,1
148597259,VIGENTE,0,0.123786,0.795969,0.080246,0.123786,VIGENTE,1
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
149521213,OBSOLETO,2,0.999989,8e-06,3e-06,0.999989,OBSOLETO,1
145504882,EN_RIESGO,1,0.672426,0.206532,0.121042,0.672426,OBSOLETO,0
153087979,OBSOLETO,2,0.999881,8.5e-05,3.4e-05,0.999881,OBSOLETO,1
3256808061758870,OBSOLETO,2,0.999959,2.8e-05,1.2e-05,0.999959,OBSOLETO,1
133734294,EN_RIESGO,1,0.703733,0.079748,0.216519,0.703733,OBSOLETO,0
149581662,VIGENTE,0,0.005861,0.992019,0.002119,0.005861,VIGENTE,1
117047082,EN_RIESGO,1,0.183797,0.124511,0.691693,0.183797,EN_RIESGO,1
,EN_RIESGO,1,0.00476,0.00047,0.99477,0.00476,EN_RIESGO,1
20000706703,OBSOLETO,2,0.999556,0.000306,0.000138,0.999556,OBSOLETO,1
,OBSOLETO,2,0.999827,0.000116,5.7e-05,0.999827,OBSOLETO,1
142151711,OBSOLETO,2,0.999864,9.3e-05,4.3e-05,0.999864,OBSOLETO,1
v1|157188659655|0,EN_RIESGO,1,0.005771,0.001313,0.992916,0.005771,EN_RIESGO,1
151368159,OBSOLETO,2,0.020782,0.008921,0.970297,0.020782,EN_RIESGO,0
v1|287365663073|0,VIGENTE,0,0.036194,0.045602,0.918204,0.036194,EN_RIESGO,0
152491285,EN_RIESGO,1,0.999708,0.000184,0.000108,0.999708,OBSOLETO,0
,OBSOLETO,2,0.015656,0.004051,0.980293,0.015656,EN_RIESGO,0
v1|387435527997|0,VIGENTE,0,0.001958,0.995829,0.002213,0.001958,VIGENTE,1
152448349,EN_RIESGO,1,0.478216,0.170507,0.351276,0.478216,OBSOLETO,0
154327413,VIGENTE,0,0.004963,0.991624,0.003413,0.004963,VIGENTE,1
147890657,EN_RIESGO,1,0.30968,0.551221,0.139099,0.30968,VIGENTE,0
v1|298108709919|0,EN_RIESGO,1,0.017803,0.004672,0.977525,0.017803,EN_RIESGO,1
v1|352657142436|622002625078,OBSOLETO,2,0.073902,0.041949,0.884149,0.073902,EN_RIESGO,0
151841746,VIGENTE,0,0.000393,0.999389,0.000218,0.000393,VIGENTE,1
3256810462641315,OBSOLETO,2,0.991172,0.00171,0.007118,0.991172,OBSOLETO,1
3256812153643846,OBSOLETO,2,0.999896,7.3e-05,3.1e-05,0.999896,OBSOLETO,1
v1|398159157582|0,VIGENTE,0,0.001502,0.996938,0.00156,0.001502,VIGENTE,1
20001290953,OBSOLETO,2,0.994667,0.003457,0.001876,0.994667,OBSOLETO,1
v1|204708136301|505336697165,OBSOLETO,2,0.025869,0.003184,0.970947,0.025869,EN_RIESGO,0
153982632,OBSOLETO,2,0.998481,0.000923,0.000595,0.998481,OBSOLETO,1
,OBSOLETO,2,0.949307,0.011386,0.039306,0.949307,OBSOLETO,1
,OBSOLETO,2,0.001615,2.2e-05,0.998364,0.001615,EN_RIESGO,0
153226277,VIGENTE,0,0.001944,0.996377,0.001679,0.001944,VIGENTE,1
20001208620,VIGENTE,0,0.011063,0.985758,0.003179,0.011063,VIGENTE,1
141105867,EN_RIESGO,1,0.839463,0.08097,0.079567,0.839463,OBSOLETO,0
,EN_RIESGO,1,0.995758,0.002668,0.001574,0.995758,OBSOLETO,0
B0GXQ3XMQX,VIGENTE,0,0.037412,0.947463,0.015125,0.037412,VIGENTE,1
v1|298468104456|0,VIGENTE,0,0.002084,0.995946,0.00197,0.002084,VIGENTE,1
v1|127831476599|0,OBSOLETO,2,0.067866,0.039736,0.892398,0.067866,EN_RIESGO,0
B0BLJGW838,EN_RIESGO,1,0.0141,0.005686,0.980213,0.0141,EN_RIESGO,1
v1|397981253052|0,VIGENTE,0,0.002893,0.99418,0.002927,0.002893,VIGENTE,1
v1|227415119277|0,OBSOLETO,2,0.805429,0.079702,0.114869,0.805429,OBSOLETO,1
20001518620,OBSOLETO,2,0.962135,0.023209,0.014656,0.962135,OBSOLETO,1
B089DJZV7F,OBSOLETO,2,0.994735,0.003486,0.001779,0.994735,OBSOLETO,1
,OBSOLETO,2,0.054558,0.030427,0.915015,0.054558,EN_RIESGO,0
v1|352657142436|622002625078,OBSOLETO,2,0.073902,0.041949,0.884149,0.073902,EN_RIESGO,0
B086BYYFG5,EN_RIESGO,1,0.124149,0.088398,0.787453,0.124149,EN_RIESGO,1
B0F7QYSWXC,EN_RIESGO,1,0.020033,0.009819,0.970147,0.020033,EN_RIESGO,1
B0FZFYHJW6,VIGENTE,0,0.013713,0.971218,0.015069,0.013713,VIGENTE,1
v1|158086388484|0,VIGENTE,0,0.000299,0.999449,0.000251,0.000299,VIGENTE,1
20001535347,OBSOLETO,2,0.516643,0.444304,0.039053,0.516643,OBSOLETO,1
v1|358734044608|0,VIGENTE,0,0.00587,0.987809,0.006321,0.00587,VIGENTE,1
142797312,EN_RIESGO,1,0.950109,0.027413,0.022478,0.950109,OBSOLETO,0
148453429,VIGENTE,0,0.000179,0.999723,9.7e-05,0.000179,VIGENTE,1
152004679,VIGENTE,0,0.003639,0.994586,0.001775,0.003639,VIGENTE,1
v1|136963064137|0,EN_RIESGO,1,0.002076,0.000131,0.997793,0.002076,EN_RIESGO,1
,OBSOLETO,2,0.999574,0.00014,0.000286,0.999574,OBSOLETO,1
,OBSOLETO,2,0.019038,0.00064,0.980322,0.019038,EN_RIESGO,0
152843258,VIGENTE,0,0.001768,0.996986,0.001246,0.001768,VIGENTE,1
152843258,VIGENTE,0,0.002212,0.996209,0.001579,0.002212,VIGENTE,1
B0DFPMS4FD,EN_RIESGO,1,0.003438,0.000541,0.996021,0.003438,EN_RIESGO,1
v1|236900616588|0,VIGENTE,0,0.004649,0.992832,0.002519,0.004649,VIGENTE,1
152189853,VIGENTE,0,0.796244,0.162707,0.041049,0.796244,OBSOLETO,0
142155223,OBSOLETO,2,0.999986,1e-05,4e-06,0.999986,OBSOLETO,1
v1|306339898310|606040841889,VIGENTE,0,0.065106,0.86563,0.069264,0.065106,VIGENTE,1
,EN_RIESGO,1,0.999871,8.8e-05,4.1e-05,0.999871,OBSOLETO,0
B0H4J19G7Y,VIGENTE,0,0.001246,0.997782,0.000971,0.001246,VIGENTE,1
155403175,VIGENTE,0,0.061792,0.739508,0.1987,0.061792,VIGENTE,1
v1|406019620886|0,EN_RIESGO,1,0.002053,0.000239,0.997708,0.002053,EN_RIESGO,1
154926337,OBSOLETO,2,0.993696,0.003616,0.002688,0.993696,OBSOLETO,1
v1|307046373944|0,VIGENTE,0,0.001338,0.99784,0.000822,0.001338,VIGENTE,1
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
B0BR7PJGQY,EN_RIESGO,1,0.994205,0.003668,0.002127,0.994205,OBSOLETO,0
B0B55SWRCY,EN_RIESGO,1,0.99349,0.004482,0.002028,0.99349,OBSOLETO,0
3256806583244210,OBSOLETO,2,0.967462,0.020046,0.012492,0.967462,OBSOLETO,1
v1|157188659655|0,EN_RIESGO,1,0.005771,0.001313,0.992916,0.005771,EN_RIESGO,1
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
151841706,VIGENTE,0,0.000442,0.999278,0.00028,0.000442,VIGENTE,1
B07HHLX1R8,OBSOLETO,2,0.966513,0.020684,0.012803,0.966513,OBSOLETO,1
138182836,OBSOLETO,2,0.996387,0.001215,0.002398,0.996387,OBSOLETO,1
148642681,VIGENTE,0,0.021594,0.97508,0.003326,0.021594,VIGENTE,1
117494917,EN_RIESGO,1,0.99627,0.002384,0.001346,0.99627,OBSOLETO,0
B0FP5B6R9H,EN_RIESGO,1,0.508901,0.251926,0.239173,0.508901,OBSOLETO,0
154543607,EN_RIESGO,1,0.053435,0.071891,0.874674,0.053435,EN_RIESGO,1
128837285,OBSOLETO,2,0.115473,0.790575,0.093952,0.115473,VIGENTE,0
152911953,EN_RIESGO,1,0.999052,0.000611,0.000337,0.999052,OBSOLETO,0
154798946,VIGENTE,0,0.008853,0.986389,0.004758,0.008853,VIGENTE,1
,OBSOLETO,2,0.903945,0.045902,0.050152,0.903945,OBSOLETO,1
155403221,VIGENTE,0,0.01906,0.953216,0.027724,0.01906,VIGENTE,1
,EN_RIESGO,1,0.951875,0.027891,0.020234,0.951875,OBSOLETO,0
155551687,VIGENTE,0,0.00976,0.982612,0.007628,0.00976,VIGENTE,1
152148757,OBSOLETO,2,0.942091,0.031143,0.026766,0.942091,OBSOLETO,1
154926080,VIGENTE,0,0.0094,0.983097,0.007503,0.0094,VIGENTE,1
139183082,OBSOLETO,2,0.904418,0.075754,0.019828,0.904418,OBSOLETO,1
v1|358032917761|0,EN_RIESGO,1,0.009752,0.001881,0.988367,0.009752,EN_RIESGO,1
20001290947,OBSOLETO,2,0.991955,0.005299,0.002745,0.991955,OBSOLETO,1
,OBSOLETO,2,0.003448,7.2e-05,0.99648,0.003448,EN_RIESGO,0
,OBSOLETO,2,0.997954,0.001122,0.000923,0.997954,OBSOLETO,1
,OBSOLETO,2,0.014276,0.003292,0.982432,0.014276,EN_RIESGO,0
v1|286494829334|0,EN_RIESGO,1,0.002595,0.000488,0.996917,0.002595,EN_RIESGO,1
122470851,OBSOLETO,2,0.97491,0.0117,0.01339,0.97491,OBSOLETO,1
153277111,VIGENTE,0,0.008019,0.985262,0.00672,0.008019,VIGENTE,1
20000706700,OBSOLETO,2,0.830409,0.15273,0.016861,0.830409,OBSOLETO,1
152189853,VIGENTE,0,0.03171,0.941611,0.026679,0.03171,VIGENTE,1
152178087,OBSOLETO,2,0.164231,0.017116,0.818653,0.164231,EN_RIESGO,0
B0CK774991,EN_RIESGO,1,0.07118,0.049008,0.879812,0.07118,EN_RIESGO,1
152843250,VIGENTE,0,0.00437,0.993799,0.001831,0.00437,VIGENTE,1
v1|327253647822|0,EN_RIESGO,1,0.002375,0.001328,0.996297,0.002375,EN_RIESGO,1
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
,OBSOLETO,2,0.997987,0.000996,0.001016,0.997987,OBSOLETO,1
152453614,VIGENTE,0,0.152642,0.817872,0.029486,0.152642,VIGENTE,1
155269107,VIGENTE,0,0.004166,0.993322,0.002512,0.004166,VIGENTE,1
B0C69GQ6WG,EN_RIESGO,1,0.824072,0.104227,0.071701,0.824072,OBSOLETO,0
,OBSOLETO,2,0.092499,0.011181,0.89632,0.092499,EN_RIESGO,0
v1|198184571680|0,VIGENTE,0,0.002361,0.99457,0.003068,0.002361,VIGENTE,1
00003548023,EN_RIESGO,1,0.022119,0.011133,0.966748,0.022119,EN_RIESGO,1
