sku,texto,label,label_id,confianza,razon,title_repr,brand_repr,category_repr,n_obs,price_usd_mean,price_trend_pct,discount_mean,pct_used,main_source,sources
B0DTQT98M3,"GIGABYTE GeForce RTX 5070 Ti Eagle OC ICE SFF 16G Graphics Card, 16GB 256-bit GDDR7, PCIe 5.0, WINDFORCE Cooling System, GV-N507TEAGLEOC ICE-16GD Video Card | categoria: GPU | observaciones: 3",VIGENTE,0,1.0,vigente,"GIGABYTE GeForce RTX 5070 Ti Eagle OC ICE SFF 16G Graphics Card, 16GB 256-bit GDDR7, PCIe 5.0, WINDFORCE Cooling System, GV-N507TEAGLEOC ICE-16GD Video Card",,GPU,3,541.0799999999999,,,0.0,amazon_usa,amazon_usa
v1|178319173494|0,GIGABYTE X870E AERO X3D WOOD AM5 ATX Motherboard DDR5 PCIe 5.0 Wi-Fi 7 USB4 | observaciones: 6,VIGENTE,0,1.0,vigente,GIGABYTE X870E AERO X3D WOOD AM5 ATX Motherboard DDR5 PCIe 5.0 Wi-Fi 7 USB4,,,6,400.0,0.0,,0.0,ebay_usa,ebay_usa
v1|154395419496|0,ST26 Key for keyboard Logitech MECHANICAL GAMING KEYBOARD G710+ (cherry) Y-U0018 | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,ST26 Key for keyboard Logitech MECHANICAL GAMING KEYBOARD G710+ (cherry) Y-U0018,,,10,5.49,0.0,,1.0,ebay_usa,ebay_usa
v1|407023027877|0,Asus VG278Q 27” 144Hz 1ms gaming monitor 1920 x 1080 | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Asus VG278Q 27” 144Hz 1ms gaming monitor 1920 x 1080,,,10,50.0,0.0,,1.0,ebay_usa,ebay_usa
v1|164962694060|0,Asus Zenbook UX31E 13.3 Intel Core i7-2677M 1.8GHz 4GB 256GB SSD BT Win10+Office | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.833,obsoleto,Asus Zenbook UX31E 13.3 Intel Core i7-2677M 1.8GHz 4GB 256GB SSD BT Win10+Office,,,10,299.98999999999995,0.0,,1.0,ebay_usa,ebay_usa
152966565,Computadora Intel Core Ultra 5 225F 16GB DDR5 500GB RTX 5050 Windows 11 Pro | marca: teros | categoria: COMPUTADORAS | observaciones: 8,VIGENTE,0,1.0,vigente,Computadora Intel Core Ultra 5 225F 16GB DDR5 500GB RTX 5050 Windows 11 Pro,Teros,computadoras,8,2014.5816666666667,0.22,0.0,0.0,falabella_pe,falabella_pe
148453429,Tarjeta de video DUAL RTX 5060 O8G 8GB GDDR7 PCIe Gen 5 | descuento promedio: 3.0% | marca: asus | categoria: TARJETAS_VIDEO | observaciones: 11,VIGENTE,0,1.0,vigente,Tarjeta de video DUAL RTX 5060 O8G 8GB GDDR7 PCIe Gen 5,ASUS,tarjetas_video,11,849.7922222222222,-0.13,3.0181818181818185,0.0,falabella_pe,falabella_pe
B0DC8553XN,msi MAG CoreLiquid I360 Black - AIO ARGB CPU Liquid Cooler - Infinity Mirror Design - UNI Bracket - 360mm Radiator - Triple 120mm ARGB PWM Fans - LGA 1700/1851 / AM5/AM4 Compatible | categoria: COOLER | observaciones: 13,EN_RIESGO,1,0.667,en_riesgo,msi MAG CoreLiquid I360 Black - AIO ARGB CPU Liquid Cooler - Infinity Mirror Design - UNI Bracket - 360mm Radiator - Triple 120mm ARGB PWM Fans - LGA 1700/1851 / AM5/AM4 Compatible,,COOLER,13,133.82461538461536,-0.62,,0.0,amazon_usa,amazon_usa
152471159,PLACA MADRE B760 LGA1700 P-N B760M GAMING PLUS WIFI DDR4 | marca: gigabyte | categoria: MOTHERBOARD | observaciones: 4,EN_RIESGO,1,0.667,en_riesgo,PLACA MADRE B760 LGA1700 P-N B760M GAMING PLUS WIFI DDR4,GIGABYTE,MOTHERBOARD,4,149.2225,-0.17,,0.0,falabella_pe,falabella_pe
v1|188028499712|0,ASUS ROG Strix X870 A Gaming WiFi AM5 ATX DDR5 PCIe 5 Motherboard | condicion usado: 100% | observaciones: 8,VIGENTE,0,1.0,vigente_usado_protegido,ASUS ROG Strix X870 A Gaming WiFi AM5 ATX DDR5 PCIe 5 Motherboard,,,8,186.99,0.0,,1.0,ebay_usa,ebay_usa
v1|227123627118|526579962002,"Lenovo Legion Pro 5 AMD RYZEN7 RTX 4060 16 "" Wqxga 64GB 8TB Gaming 3D 16ARX8 | precio bajando: 15.7% | condicion usado: 100% | observaciones: 10",EN_RIESGO,1,0.833,en_riesgo_usado_protegido,"Lenovo Legion Pro 5 AMD RYZEN7 RTX 4060 16 "" Wqxga 64GB 8TB Gaming 3D 16ARX8",,,10,1885.2779999999998,-15.74,,1.0,ebay_usa,ebay_usa
v1|397583382722|0,Lian Li O11 Dynamic Evo White PC Case - w/ Original Box (Read Description) | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Lian Li O11 Dynamic Evo White PC Case - w/ Original Box (Read Description),,,10,110.0,0.0,,1.0,ebay_usa,ebay_usa
v1|257587894495|0,ASUS PRIME-RX9070-O16G Prime Radeon RX 9070 OC Edition Graphics Card PCIe 5.0 | precio bajando: 1.3% | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS PRIME-RX9070-O16G Prime Radeon RX 9070 OC Edition Graphics Card PCIe 5.0,,,10,1112.3129999999999,-1.28,,0.0,ebay_usa,ebay_usa
152117872,"Tarjeta de video GeForce RTX 5060 Ti EAGLE OC ICE 8G, 8 GB GDDR7, PCIe Gen 5.0 | descuento promedio: 1.3% | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 10",VIGENTE,0,1.0,vigente,"Tarjeta de video GeForce RTX 5060 Ti EAGLE OC ICE 8G, 8 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,10,737.27875,0.14,1.3,0.0,falabella_pe,falabella_pe
v1|156471868065|0,Dell D2719HGF 27 inch Full HD LED Monitor - Black | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Dell D2719HGF 27 inch Full HD LED Monitor - Black,,,10,81.01,0.0,,1.0,ebay_usa,ebay_usa
v1|395367114122|664006304013,Crucial DDR4 8GB 16GB 32GB 3200 MHZ PC4-25600 Laptop SODIMM Non-ECC 260-Pin 1.2V | precio bajando: 8.2% | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,Crucial DDR4 8GB 16GB 32GB 3200 MHZ PC4-25600 Laptop SODIMM Non-ECC 260-Pin 1.2V,,,10,71.3,-8.22,,1.0,ebay_usa,ebay_usa
v1|406255509210|0,"ASUS VG279Q 27"" Full HD 1080p IPS 144Hz 1ms (MPRT) DP HDMI DVI Gaming Monitor | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"ASUS VG279Q 27"" Full HD 1080p IPS 144Hz 1ms (MPRT) DP HDMI DVI Gaming Monitor",,,10,119.98999999999998,0.0,,1.0,ebay_usa,ebay_usa
v1|298388802654|0,[READ] GIGABYTE X870 AORUS ELITE WIFI7 AM5 DDR5 PCIe5 ATX | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,[READ] GIGABYTE X870 AORUS ELITE WIFI7 AM5 DDR5 PCIe5 ATX,,,10,129.0,0.0,,1.0,ebay_usa,ebay_usa
153226150,PC Gamer Pro XTREME 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | observaciones: 13,VIGENTE,0,1.0,vigente,PC Gamer Pro XTREME 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,13,1883.2754545454547,0.14,0.0,0.0,falabella_pe,falabella_pe
v1|198184571680|0,"GIGABYTE X870 GAMING X WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, | observaciones: 10",VIGENTE,0,1.0,vigente,"GIGABYTE X870 GAMING X WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4,",,,10,180.0,0.0,,0.0,ebay_usa,ebay_usa
v1|117119193302|0,ASUS Z790 Gaming WIFI 7 ATX Motherboard [LGA 1700]  [DDR5] | precio bajando: 10.0% | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,ASUS Z790 Gaming WIFI 7 ATX Motherboard [LGA 1700]  [DDR5],,,10,83.274,-10.0,,1.0,ebay_usa,ebay_usa
v1|137472214759|0,"GIGABYTE X870E AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4 | observaciones: 10",VIGENTE,0,1.0,vigente,"GIGABYTE X870E AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4",,,10,249.98999999999995,0.0,,0.0,ebay_usa,ebay_usa
154799362,"Tarjeta de video GeForce RTX 5080 16GB GDDR7, PCIe Gen 5.0, color blanco | marca: msi | categoria: TARJETAS_VIDEO | observaciones: 10",VIGENTE,0,1.0,vigente,"Tarjeta de video GeForce RTX 5080 16GB GDDR7, PCIe Gen 5.0, color blanco",Msi,tarjetas_video,10,4102.4325,0.14,0.0,0.0,falabella_pe,falabella_pe
B0H4HKBR4P,"Lenovo ThinkStation P2 Tower Desktop Computer | Intel Core Ultra 7 265k (20 Cores, Up to 5.5GHz) | 16GB DDR5 RAM, 512GB SSD | AI NPU for CAD & Design | WiFi 7, Bluetooth 5.4 | Wired KB & Mouse | categoria: CPU | observaciones: 8",VIGENTE,0,1.0,vigente,"Lenovo ThinkStation P2 Tower Desktop Computer | Intel Core Ultra 7 265k (20 Cores, Up to 5.5GHz) | 16GB DDR5 RAM, 512GB SSD | AI NPU for CAD & Design | WiFi 7, Bluetooth 5.4 | Wired KB & Mouse",,CPU,8,1225.7975000000001,,,0.0,amazon_usa,amazon_usa
v1|137519037435|0,MSI PRO B650-P WiFi AM5 ATX AMD Motherboard | condicion usado: 100% | observaciones: 4,OBSOLETO,2,0.5,obsoleto,MSI PRO B650-P WiFi AM5 ATX AMD Motherboard,,,4,89.0,0.0,,1.0,ebay_usa,ebay_usa
v1|156219783036|0,"KTC h27t22  27""  1440P 165Hz/144Hz Gaming Monitor, HDR10 | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"KTC h27t22  27""  1440P 165Hz/144Hz Gaming Monitor, HDR10",,,10,220.0,0.0,,1.0,ebay_usa,ebay_usa
v1|377012504794|0,(BROKEN) GIGABYTE Z790 EAGLE AX ATX Motherboard LGA 1700 DDR5 Wi-Fi 6E PCIe 5.0 | precio bajando: 22.6% | observaciones: 10,VIGENTE,0,1.0,vigente,(BROKEN) GIGABYTE Z790 EAGLE AX ATX Motherboard LGA 1700 DDR5 Wi-Fi 6E PCIe 5.0,,,10,39.187,-22.63,,0.0,ebay_usa,ebay_usa
v1|389902595162|0,Micron 8GB PC4-2933Y-R 1Rx8 DDR4 ECC REG RDIMM Server RAM MTA9ASF1G72PZ-2G9E1UI | condicion usado: 100% | observaciones: 4,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Micron 8GB PC4-2933Y-R 1Rx8 DDR4 ECC REG RDIMM Server RAM MTA9ASF1G72PZ-2G9E1UI,,,4,33.25,0.0,,1.0,ebay_usa,ebay_usa
v1|127954299278|0,Crucial Micron 32GB (2x16GB) RAM DDR5 6000MHz CP16G60C36U5B | precio bajando: 14.7% | condicion usado: 100% | observaciones: 5,OBSOLETO,2,0.5,obsoleto,Crucial Micron 32GB (2x16GB) RAM DDR5 6000MHz CP16G60C36U5B,,,5,357.39,-14.74,,1.0,ebay_usa,ebay_usa
v1|389490034197|0,compatible Yeston GeForce RTX 4070 Super Sakura 12GB GDDR6X Graphics card | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,compatible Yeston GeForce RTX 4070 Super Sakura 12GB GDDR6X Graphics card,,,10,810.0,0.0,,1.0,ebay_usa,ebay_usa
B0GWYB3SF5,"Alienware Aurora ACT1250 Gaming Desktop + Home Security Essential Anti-Virus (3-Year, 1-Device) Bundle - Intel Core Ultra 9 285K, NVIDIA GeForce RTX 5080 16GB GDDR7, 32GB DDR5, 2TB SSD, Liquid Cooled | categoria: CPU | observaciones: 10",VIGENTE,0,1.0,vigente,"Alienware Aurora ACT1250 Gaming Desktop + Home Security Essential Anti-Virus (3-Year, 1-Device) Bundle - Intel Core Ultra 9 285K, NVIDIA GeForce RTX 5080 16GB GDDR7, 32GB DDR5, 2TB SSD, Liquid Cooled",,CPU,10,2531.9829999999997,,,0.0,amazon_usa,amazon_usa
883940958,"Laptop Gamer LOQ Essential Serie 7000 AMD Ryzen 7 7735HS RTX 4050 16GB RAM 512GB SSD 15.6"" FHD 144Hz | marca: lenovo | categoria: LAPTOPS | observaciones: 9",EN_RIESGO,1,0.667,en_riesgo,"Laptop Gamer LOQ Essential Serie 7000 AMD Ryzen 7 7735HS RTX 4050 16GB RAM 512GB SSD 15.6"" FHD 144Hz",LENOVO,laptops,9,1970.53,-0.13,0.0,0.0,falabella_pe,falabella_pe
v1|147373705313|0,"FLAWLESS LG UltraGear 27GR93U Gaming Monitor. 27"" 144Hz 4K HDR Dolby DTS X Audio | precio bajando: 8.1% | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"FLAWLESS LG UltraGear 27GR93U Gaming Monitor. 27"" 144Hz 4K HDR Dolby DTS X Audio",,,10,361.0,-8.11,,1.0,ebay_usa,ebay_usa
v1|156264238476|0,"MSI Optix Mag27C 27"" Curved Gaming Monitor | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"MSI Optix Mag27C 27"" Curved Gaming Monitor",,,10,100.0,0.0,,1.0,ebay_usa,ebay_usa
v1|127969595510|0,Kingston FURY Impact 32GB (2x16GB) 5600MT/s DDR5 CL40 Laptop Memory Kit of 2 | precio bajando: 12.8% | condicion usado: 100% | observaciones: 8,OBSOLETO,2,0.5,obsoleto,Kingston FURY Impact 32GB (2x16GB) 5600MT/s DDR5 CL40 Laptop Memory Kit of 2,,,8,377.49,-12.82,,1.0,ebay_usa,ebay_usa
148109854,Memoria Vengeance 16GB DDR4 3200MHz | descuento promedio: 11.9% | marca: corsair | categoria: MEMORIAS_RAM | observaciones: 5,EN_RIESGO,1,0.667,en_riesgo,Memoria Vengeance 16GB DDR4 3200MHz,CORSAIR,memorias_ram,5,235.81599999999997,0.0,11.879999999999999,0.0,falabella_pe,falabella_pe
144742549,Computadora Gamer Pro Ryzen 5 5500 RAM 16GB SSD 500GB RTX 3050 6GB | marca: amd | categoria: PROCESADORES | observaciones: 13,EN_RIESGO,1,0.667,en_riesgo,Computadora Gamer Pro Ryzen 5 5500 RAM 16GB SSD 500GB RTX 3050 6GB,AMD,procesadores,13,1059.341818181818,0.15,0.0,0.0,falabella_pe,falabella_pe
153727776,Tarjeta de Video GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7 PCIe 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 13,VIGENTE,0,1.0,vigente,Tarjeta de Video GeForce RTX 5060 Ti EAGLE OC 8GB GDDR7 PCIe 5.0,GIGABYTE,tarjetas_video,13,764.7854545454545,0.14,0.0,0.0,falabella_pe,falabella_pe
v1|267684907002|0,"Corsair RM850x, Fully Modular Low-Noise ATX Power Supply,Black - Cable included | precio bajando: 23.0% | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.833,obsoleto,"Corsair RM850x, Fully Modular Low-Noise ATX Power Supply,Black - Cable included",,,10,74.19,-23.03,,1.0,ebay_usa,ebay_usa
B0BL8K1YH1,"msi MAG Z790 Tomahawk WiFi Gaming Motherboard (Supports 12th/13th/14th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, HDMI/DP, Wi-Fi 6E, Bluetooth 5.3, ATX) | categoria: MOTHERBOARD | observaciones: 3",VIGENTE,0,1.0,vigente,"msi MAG Z790 Tomahawk WiFi Gaming Motherboard (Supports 12th/13th/14th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, HDMI/DP, Wi-Fi 6E, Bluetooth 5.3, ATX)",,MOTHERBOARD,3,107.63,,,0.0,amazon_usa,amazon_usa
v1|375277674034|644272124185,Crucial DDR4 4GB 8GB 16GB 2133 2400 2666  LAPTOP SPEICHER SODIMM NOTEBOOK-RAM | precio bajando: 5.1% | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Crucial DDR4 4GB 8GB 16GB 2133 2400 2666  LAPTOP SPEICHER SODIMM NOTEBOOK-RAM,,,7,37.57142857142857,-5.13,,1.0,ebay_usa,ebay_usa
v1|406998770200|0,ZOTAC NVIDIA GeForce RTX 4070 Ti 12GB Graphics Card (BOX ONLY) | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,ZOTAC NVIDIA GeForce RTX 4070 Ti 12GB Graphics Card (BOX ONLY),,,10,25.0,0.0,,1.0,ebay_usa,ebay_usa
v1|267684404067|0,"HP OMEN 14"" 3K Intel Core Ultra 7 NVIDIA RTX 5060 16 GB 1TB SSD - Ceramic White | observaciones: 10",VIGENTE,0,1.0,vigente,"HP OMEN 14"" 3K Intel Core Ultra 7 NVIDIA RTX 5060 16 GB 1TB SSD - Ceramic White",,,10,1334.0,0.0,,0.0,ebay_usa,ebay_usa
B0CFWL42ZG,"MSI MPG Z790 Edge WiFi Gaming Motherboard (Supports 12th/13th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, ATX) (Renewed) | categoria: MOTHERBOARD | observaciones: 13",VIGENTE,0,1.0,vigente,"MSI MPG Z790 Edge WiFi Gaming Motherboard (Supports 12th/13th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, ATX) (Renewed)",,MOTHERBOARD,13,158.9315384615385,-0.63,,0.0,amazon_usa,amazon_usa
B0DPLP33YR,"ASUS ROG Strix B850-A Gaming WiFi AMD AM5 B850 ATX Motherboard 14+2+2 Power Stages, DDR5 AEMP, 2.5G LAN, WiFi 7 with Q-Antenna, 4X M.2, PCIe® 5.0, USB 20Gbps Type-C, AI Networking II, ASUS AI Advisor | categoria: MOTHERBOARD | observaciones: 3",VIGENTE,0,1.0,vigente,"ASUS ROG Strix B850-A Gaming WiFi AMD AM5 B850 ATX Motherboard 14+2+2 Power Stages, DDR5 AEMP, 2.5G LAN, WiFi 7 with Q-Antenna, 4X M.2, PCIe® 5.0, USB 20Gbps Type-C, AI Networking II, ASUS AI Advisor",,MOTHERBOARD,3,117.22666666666667,,,0.0,amazon_usa,amazon_usa
154376493,Procesador Ryzen 7 7700 5.30Ghz Cache 32MB AM5 con Disipador 100-100000592SBX | marca: amd | categoria: PROCESADORES | observaciones: 13,EN_RIESGO,1,0.667,en_riesgo,Procesador Ryzen 7 7700 5.30Ghz Cache 32MB AM5 con Disipador 100-100000592SBX,AMD,procesadores,13,558.8027272727273,0.14,0.0,0.0,falabella_pe,falabella_pe
v1|406856150140|0,"Intel Core i7-14700K LGA1700 - 20-Core 28-Threads, 3.4-5.6GHz, 33MB Cache | condicion usado: 100% | observaciones: 10",EN_RIESGO,1,1.0,en_riesgo_usado_protegido,"Intel Core i7-14700K LGA1700 - 20-Core 28-Threads, 3.4-5.6GHz, 33MB Cache",,,10,398.96,0.0,,1.0,ebay_usa,ebay_usa
v1|395404540440|0,FOR MSI Z790 GAMING WIFI Motherboard LGA 1700 Intel Z790 Mainboard  DDR5 ATX | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,FOR MSI Z790 GAMING WIFI Motherboard LGA 1700 Intel Z790 Mainboard  DDR5 ATX,,,10,221.0,0.0,,1.0,ebay_usa,ebay_usa
B0D2JFH7NQ,"msi Z790 Gaming Plus WiFi-AMZ Gaming Motherboard (Support 14th/13th/12th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2 Slots, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, Bluetooth 5.3, ATX) | categoria: MOTHERBOARD | observaciones: 3",VIGENTE,0,1.0,vigente,"msi Z790 Gaming Plus WiFi-AMZ Gaming Motherboard (Support 14th/13th/12th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2 Slots, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, Bluetooth 5.3, ATX)",,MOTHERBOARD,3,66.62333333333333,,,0.0,amazon_usa,amazon_usa
v1|377006647574|0,Acer Predator Helios Neo 16 Gaming Laptop Intel i7 RTX 4060 16GB RAM 512GB SSD | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Acer Predator Helios Neo 16 Gaming Laptop Intel i7 RTX 4060 16GB RAM 512GB SSD,,,10,1300.0,0.0,,1.0,ebay_usa,ebay_usa
v1|147432120858|0,CORSAIR VENGEANCE 64GB (2 x 32GB) PC5-41600 (DDR5-5200) - NO RESERVE | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,CORSAIR VENGEANCE 64GB (2 x 32GB) PC5-41600 (DDR5-5200) - NO RESERVE,,,3,620.0,0.0,,1.0,ebay_usa,ebay_usa
v1|406775895233|0,LG - UltraGear 27” IPS QHD 144Hz 1ms G-SYNC Compatible Gaming Monitor with HDR | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,LG - UltraGear 27” IPS QHD 144Hz 1ms G-SYNC Compatible Gaming Monitor with HDR,,,10,160.0,0.0,,1.0,ebay_usa,ebay_usa
v1|396809310574|0,Yeston AMD Radeon RX 9070 GRE Sakura 16G Atlantis OC GDDR6 Graphics Card | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Yeston AMD Radeon RX 9070 GRE Sakura 16G Atlantis OC GDDR6 Graphics Card,,,10,938.0,0.0,,1.0,ebay_usa,ebay_usa
v1|297821248281|0,ASUS ROG STRIX X870-F GAMING WIFI AM5 ATX DDR5 Motherboard Wi-Fi 7 Black | precio bajando: 8.0% | observaciones: 8,VIGENTE,0,1.0,vigente,ASUS ROG STRIX X870-F GAMING WIFI AM5 ATX DDR5 Motherboard Wi-Fi 7 Black,,,8,159.93375,-8.0,,0.0,ebay_usa,ebay_usa
v1|137101742497|0,"KOORUI 27E6QC 27 Inch Computer Monitor, QHD 2560P Gaming Monitor 144Hz(1ms, | precio bajando: 5.6% | condicion usado: 100% | observaciones: 5",OBSOLETO,2,0.5,obsoleto,"KOORUI 27E6QC 27 Inch Computer Monitor, QHD 2560P Gaming Monitor 144Hz(1ms,",,,5,137.6,-5.56,,1.0,ebay_usa,ebay_usa
v1|327248317906|0,BL8G26C16U4W.8FD BALLISTIX Crucial 8GB PC4-21300 DDR4-2666MHz non-ECC Memory | precio bajando: 15.5% | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,BL8G26C16U4W.8FD BALLISTIX Crucial 8GB PC4-21300 DDR4-2666MHz non-ECC Memory,,,7,32.76571428571428,-15.48,,1.0,ebay_usa,ebay_usa
v1|287260986848|0,Gigabyte Z790 Aorus Pro X Wifi7 Intel LGA 1700 DDR5 ATX Motherboard | precio bajando: 10.0% | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,Gigabyte Z790 Aorus Pro X Wifi7 Intel LGA 1700 DDR5 ATX Motherboard,,,10,189.95,-10.0,,1.0,ebay_usa,ebay_usa
v1|157841678353|0,Microsoft Desktop Wireless Optical Receiver 3.1 USB Model 1028 | precio subiendo: 25.0% | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Microsoft Desktop Wireless Optical Receiver 3.1 USB Model 1028,,,10,10.91,25.02,,1.0,ebay_usa,ebay_usa
v1|389699464074|0,TeamGroup Vulcan 8GB 2666Mhz DDR4 RAM TLGD48G2666HC15BBK Desktop Gaming Memory | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,TeamGroup Vulcan 8GB 2666Mhz DDR4 RAM TLGD48G2666HC15BBK Desktop Gaming Memory,,,10,26.99,0.0,,1.0,ebay_usa,ebay_usa
v1|127968274813|0,MSI MPG Z790 EDGE WIFI ATX Motherboard [LGA 1700]  [DDR5] | precio bajando: 11.0% | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,MSI MPG Z790 EDGE WIFI ATX Motherboard [LGA 1700]  [DDR5],,,10,97.50000000000001,-11.03,,1.0,ebay_usa,ebay_usa
v1|147089286694|0,ASUS ROG STRIX X870E-E GAMING WIFI 7 AMD AM5 X870 ATX motherboard DDR5 | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS ROG STRIX X870E-E GAMING WIFI 7 AMD AM5 X870 ATX motherboard DDR5,,,10,439.98999999999995,0.0,,0.0,ebay_usa,ebay_usa
v1|327242014964|0,ASUS X870E-CREATOR WIFI 7 DDR5 PCIe 5.0 Dual USB4 Motherboard HDMI DP | condicion usado: 100% | observaciones: 8,VIGENTE,0,1.0,vigente_usado_protegido,ASUS X870E-CREATOR WIFI 7 DDR5 PCIe 5.0 Dual USB4 Motherboard HDMI DP,,,8,399.99,0.0,,1.0,ebay_usa,ebay_usa
v1|158058621040|0,OPEX BOX SAPPHIRE NITRO+ Radeon RX 9070 XT 16GB GDDR6 Graphics Card (11348-01) | precio bajando: 3.0% | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,OPEX BOX SAPPHIRE NITRO+ Radeon RX 9070 XT 16GB GDDR6 Graphics Card (11348-01),,,10,822.5,-3.03,,1.0,ebay_usa,ebay_usa
v1|158076444812|0,MSI PRO Z790-P WIFI Motherboard Intel LGA 1700 ATX DDR5 Wi-Fi 6E PCIe 5.0 M.2 | precio bajando: 7.0% | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,MSI PRO Z790-P WIFI Motherboard Intel LGA 1700 ATX DDR5 Wi-Fi 6E PCIe 5.0 M.2,,,10,112.88999999999999,-6.96,,1.0,ebay_usa,ebay_usa
v1|377310521826|0,Hynix 8GB DDR4-PC4-21300R (DDR4-2666) ECC RDIMM RAM HMA81GR7AFR8NVK | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Hynix 8GB DDR4-PC4-21300R (DDR4-2666) ECC RDIMM RAM HMA81GR7AFR8NVK,,,10,34.95,0.0,,1.0,ebay_usa,ebay_usa
v1|374679060894|0,HP HyperX 8GB DDR4 3733 PC4 HP37D4U1S8ME-8X XMP4 Kingston Fury Gaming Memory RAM | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,HP HyperX 8GB DDR4 3733 PC4 HP37D4U1S8ME-8X XMP4 Kingston Fury Gaming Memory RAM,,,10,34.0,0.0,,1.0,ebay_usa,ebay_usa
v1|136699530775|0,ASUS ProArt GeForce RTX™ 4060 OC Edition 8GB GDDR6 Graphics Card | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,ASUS ProArt GeForce RTX™ 4060 OC Edition 8GB GDDR6 Graphics Card,,,10,400.0,0.0,,1.0,ebay_usa,ebay_usa
