texto,label,label_id,confianza,title,brand,category,source,price_usd,sku,vector_idx
Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24) | fuente: ebay_usa | precio: 30.0 USD,OBSOLETO,2,0.667,Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24),,,ebay_usa,30.0,v1|267720775425|0,801
Barebone 90AR00C1-M002Y0 NUC Intel Core i5-13420H 4600MHz DDR4 | marca: asus | categoria: COMPUTADORAS | fuente: falabella_pe,EN_RIESGO,1,0.667,Barebone 90AR00C1-M002Y0 NUC Intel Core i5-13420H 4600MHz DDR4,ASUS,computadoras,falabella_pe,,149114449,802
"Tarjeta de video GeForce RTX 5090 STEALTH ICE 32G, 32GB GDDR7, PCIe Gen 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 8056.3 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5090 STEALTH ICE 32G, 32GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,falabella_pe,8056.34,155252517,803
UNIDAD EN ESTADO SOLIDO 500GB NV3 PCIE 4.0 NVME M.2 SSD SNV3S-500G | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,UNIDAD EN ESTADO SOLIDO 500GB NV3 PCIE 4.0 NVME M.2 SSD SNV3S-500G,KINGSTON,discos_ssd,falabella_pe,,152479361,804
5x ESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop | fuente: ebay_usa | precio: 29.4 USD,OBSOLETO,2,0.667,5x ESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop,,,ebay_usa,29.4,v1|318609211069|0,805
"Notebook Gaming Thin 15 B13UC 15.6"" FHD i5-13420H 16GB 512GB SSD RTX 3050 Cosmos Gray | marca: msi | categoria: MEMORIAS_RAM | fuente: falabella_pe",EN_RIESGO,1,0.667,"Notebook Gaming Thin 15 B13UC 15.6"" FHD i5-13420H 16GB 512GB SSD RTX 3050 Cosmos Gray",Msi,memorias_ram,falabella_pe,,153005531,806
"Tarjeta de video GeForce RTX 5050 OC Low Profile 8G, 8 GB GDDR6, PCIe Gen 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 664.9 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5050 OC Low Profile 8G, 8 GB GDDR6, PCIe Gen 5.0",GIGABYTE,tarjetas_video,falabella_pe,664.9,155252274,807
WD Blue SN580 1TB NVMe PCIe 4.0 x4 M.2 2280 Internal SSD Tested | fuente: ebay_usa | precio: 324.2 USD,EN_RIESGO,1,0.667,WD Blue SN580 1TB NVMe PCIe 4.0 x4 M.2 2280 Internal SSD Tested,,,ebay_usa,324.16,,808
"Z890 Gaming Plus WIFI6E Motherboard, ATX - Supports Intel Core Ultra Processors (Series 2), LGA 1851 - DDR5 Memory Boost (up to 9200+ MT/s in Overclocking), 1 x PCIe 5.0 x16, 1 x M.2 Gen5, Intel Ki | categoria: MOTHERBOARD | fuente: amazon_usa | precio: 349.4 USD",VIGENTE,0,1.0,"Z890 Gaming Plus WIFI6E Motherboard, ATX - Supports Intel Core Ultra Processors (Series 2), LGA 1851 - DDR5 Memory Boost (up to 9200+ MT/s in Overclocking), 1 x PCIe 5.0 x16, 1 x M.2 Gen5, Intel Ki",,MOTHERBOARD,amazon_usa,349.37,B0GYS86T2W,809
"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5 | marca: pny | categoria: TARJETAS_VIDEO | fuente: falabella_pe",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX5060 Dual Fan GPU, 8GB GDDR7, PCIe Gen 5",PNY,tarjetas_video,falabella_pe,,149119996,810
Memoria SODIMM 4GB DDR3-1600MHz PC3-12800 CL11 135V | marca: hiksemi | categoria: MEMORIAS_RAM | fuente: falabella_pe | precio: 55.0 USD,OBSOLETO,2,0.667,Memoria SODIMM 4GB DDR3-1600MHz PC3-12800 CL11 135V,HIKSEMI,memorias_ram,falabella_pe,55.04,151213087,811
Intel Core i5-7500 LGA 1151 7th Gen Core Desktop Processor (Renewed) | categoria: CPU | fuente: amazon_usa | precio: 37.5 USD,OBSOLETO,2,0.667,Intel Core i5-7500 LGA 1151 7th Gen Core Desktop Processor (Renewed),,CPU,amazon_usa,37.47,B07Q11QQCM,812
"HP OMEN 16-AE0073CL  16.1"" Gaming i7-14650HX, 32GB, 1TB SSD, nVIDIA RTX 4060 | fuente: ebay_usa | precio: 2000.0 USD",EN_RIESGO,1,0.667,"HP OMEN 16-AE0073CL  16.1"" Gaming i7-14650HX, 32GB, 1TB SSD, nVIDIA RTX 4060",,,ebay_usa,1999.95,,813
ASUS Dual GeForce RTX 4060 EVO OC Edition 8GB GDDR6 PCIe 4.0 Graphics Card GPU | fuente: ebay_usa | precio: 350.0 USD,EN_RIESGO,1,0.667,ASUS Dual GeForce RTX 4060 EVO OC Edition 8GB GDDR6 PCIe 4.0 Graphics Card GPU,,,ebay_usa,349.99,,814
Memoria Ram - Ddr3 4gb 1333mhz 15v - - Blindadas Para Pc | marca: hyperx | categoria: MEMORIAS_RAM | fuente: falabella_pe,OBSOLETO,2,0.333,Memoria Ram - Ddr3 4gb 1333mhz 15v - - Blindadas Para Pc,HYPERX,memorias_ram,falabella_pe,,115599526,815
8GB 16GB DDR3 1600 PC3-12800 Laptop SODIMM 204-Pin Memory RAM PC4-2400 DDR4 LOT | fuente: ebay_usa | precio: 28.0 USD,OBSOLETO,2,0.667,8GB 16GB DDR3 1600 PC3-12800 Laptop SODIMM 204-Pin Memory RAM PC4-2400 DDR4 LOT,,,ebay_usa,28.0,v1|204708136301|505336697165,816
"MSI AEGIS R2 AI 2ND GAMING DESKTOP CON INTEL 24-CORE ULTRA 9, 64GB RAM, 4TB SSD Y GEFORCE RTX 5070 TI | marca: msi | categoria: COMPUTADORAS | fuente: ripley_pe | precio: 4613.6 USD",VIGENTE,0,1.0,"MSI AEGIS R2 AI 2ND GAMING DESKTOP CON INTEL 24-CORE ULTRA 9, 64GB RAM, 4TB SSD Y GEFORCE RTX 5070 TI",MSI,computadoras,ripley_pe,4613.57,20001338304,817
LAPTOP REACONDICIONA DELL LATITUDE 5511 CORE I5 10MA GEN 8GB 512GB SSD 15.6' | marca: dell | categoria: LAPTOPS | fuente: ripley_pe | precio: 545.7 USD,OBSOLETO,2,0.333,LAPTOP REACONDICIONA DELL LATITUDE 5511 CORE I5 10MA GEN 8GB 512GB SSD 15.6',DELL,laptops,ripley_pe,545.72,20001263121,818
"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0",Msi,tarjetas_video,falabella_pe,,151841750,819
Corsair Vengeance 8GB (2x4GB) DDR3-1600 PC3-12800 Desktop RAM CMZ8GX3M2A1600C8B | fuente: ebay_usa | precio: 20.0 USD,OBSOLETO,2,0.667,Corsair Vengeance 8GB (2x4GB) DDR3-1600 PC3-12800 Desktop RAM CMZ8GX3M2A1600C8B,,,ebay_usa,20.0,v1|147391813052|0,820
ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW | fuente: ebay_usa | precio: 230.0 USD,VIGENTE,0,1.0,ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW,,,ebay_usa,229.99,v1|147337431547|0,821
Switch - Modelo estándar Reacondicionado | marca: nintendo | categoria: VIDEOJUEGOS | fuente: falabella_pe,OBSOLETO,2,0.333,Switch - Modelo estándar Reacondicionado,Nintendo,videojuegos,falabella_pe,,150514047,822
Tarjeta Gráfica Geforce Eagle Rtx 5070 Pcie 5.0 X16 - Alto Rendimiento Para Gamin | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 1958.4 USD,VIGENTE,0,1.0,Tarjeta Gráfica Geforce Eagle Rtx 5070 Pcie 5.0 X16 - Alto Rendimiento Para Gamin,GIGABYTE,tarjetas_video,falabella_pe,1958.41,152453614,823
"COMPUTADORA PC DELL OPTIPLEX INTEL CORE I7 3,90 GHZ 8GB RAM 128GB SSD 500GB HDD WIFI - REFURBISHED | marca: intel | categoria: COMPUTADORAS | fuente: ripley_pe | precio: 265.2 USD",OBSOLETO,2,0.333,"COMPUTADORA PC DELL OPTIPLEX INTEL CORE I7 3,90 GHZ 8GB RAM 128GB SSD 500GB HDD WIFI - REFURBISHED",INTEL,computadoras,ripley_pe,265.19,20001535041,824
Computadora PC GAMER Ryzen 5 5500 + RAM 16GB + SSD 500GB + VIDEO RTX 3050 6GB | marca: nvidia | categoria: TARJETAS_VIDEO | fuente: falabella_pe,EN_RIESGO,1,0.667,Computadora PC GAMER Ryzen 5 5500 + RAM 16GB + SSD 500GB + VIDEO RTX 3050 6GB,NVIDIA,tarjetas_video,falabella_pe,,133624219,825
Classic-Gaming Desktop Board Computer Motherboard B75 LGA1155 DDR3 For I3 I5 I7 2Nd/3Rd Gen SATA3 USB3.0 Micro ATX PC Mainboard | categoria: CPU | fuente: aliexpress | precio: 18.1 USD,OBSOLETO,2,0.667,Classic-Gaming Desktop Board Computer Motherboard B75 LGA1155 DDR3 For I3 I5 I7 2Nd/3Rd Gen SATA3 USB3.0 Micro ATX PC Mainboard,,CPU,aliexpress,18.14,3256812157029530,826
DISCO DURO SOLIDO FURY SFYR2S-2T0 2TB SSD PCIE 4.0 NVME PS5 COMPATIBLE PN SFYR2S-2T0 | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,DISCO DURO SOLIDO FURY SFYR2S-2T0 2TB SSD PCIE 4.0 NVME PS5 COMPATIBLE PN SFYR2S-2T0,KINGSTON,discos_ssd,falabella_pe,,152398846,827
AsRock Z790-CX LGA 1700 Intel Core i7-10700KF 8 Core 3.80GHz ATX | fuente: ebay_usa | precio: 270.0 USD,EN_RIESGO,1,0.667,AsRock Z790-CX LGA 1700 Intel Core i7-10700KF 8 Core 3.80GHz ATX,,,ebay_usa,269.99,v1|407036301970|0,828
MSI SSD SPATIUM M470 PRO PCIe 4.0 NVMe M.2 1TB 2 GB PCI Express 4.0 3D NAND | fuente: ebay_usa | precio: 263.8 USD,EN_RIESGO,1,0.667,MSI SSD SPATIUM M470 PRO PCIe 4.0 NVMe M.2 1TB 2 GB PCI Express 4.0 3D NAND,,,ebay_usa,263.82,,829
"Computadora Core i7-9700 Monitor 27 Full HD RAM 16GB, SSD 1TB | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe",OBSOLETO,2,0.333,"Computadora Core i7-9700 Monitor 27 Full HD RAM 16GB, SSD 1TB",INTEL,computadoras,falabella_pe,,139848444,830
"ASUS Prime B760M-K D4 Intel® B760 (LGA 1700)(13th and 12th Gen) mATX Motherboard, PCIe 4.0, Two PCIe 4.0 M.2 Slots, DDR4, Realtek 2.5Gb Ethernet, HDMI®, SATA 6 Gbps, Front USB 3.2 Gen 1, Aura Sync | categoria: MOTHERBOARD | fuente: amazon_usa | precio: 31.4 USD",EN_RIESGO,1,1.0,"ASUS Prime B760M-K D4 Intel® B760 (LGA 1700)(13th and 12th Gen) mATX Motherboard, PCIe 4.0, Two PCIe 4.0 M.2 Slots, DDR4, Realtek 2.5Gb Ethernet, HDMI®, SATA 6 Gbps, Front USB 3.2 Gen 1, Aura Sync",,MOTHERBOARD,amazon_usa,31.45,B0BR8SGYXP,831
"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,falabella_pe,,152004727,832
"ASRock B760M Pro-A/D4 WiFi Micro ATX Motherboard, Intel LGA1700, DDR4 5333+ (OC), PCIe 4.0, 2.5G LAN, Wi-Fi 6E, 7+1+1 Dr.MOS | categoria: MOTHERBOARD | fuente: amazon_usa | precio: 119.2 USD",EN_RIESGO,1,1.0,"ASRock B760M Pro-A/D4 WiFi Micro ATX Motherboard, Intel LGA1700, DDR4 5333+ (OC), PCIe 4.0, 2.5G LAN, Wi-Fi 6E, 7+1+1 Dr.MOS",,MOTHERBOARD,amazon_usa,119.24,B0CX1GPFW4,833
"GIGABYTE X870 GAMING WIFI6 AM5 LGA 1718, ATX, DDR5, 3x M.2, PCIe 5.0, USB4, WIFI | fuente: ebay_usa | precio: 180.0 USD",VIGENTE,0,1.0,"GIGABYTE X870 GAMING WIFI6 AM5 LGA 1718, ATX, DDR5, 3x M.2, PCIe 5.0, USB4, WIFI",,,ebay_usa,179.99,v1|227115455096|0,834
PNY RTX 5070 12GB GDDR7 PCIe 5.0 Graphics Card Gaming Editing Rendering GPU | fuente: ebay_usa | precio: 810.3 USD,VIGENTE,0,1.0,PNY RTX 5070 12GB GDDR7 PCIe 5.0 Graphics Card Gaming Editing Rendering GPU,,,ebay_usa,810.26,v1|278145480439|0,835
Computadora PC Gamer Core i7 12700KF RAM DDR5 32GB SSD 1TB GRAFICA RTX 5060 8GB | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe,VIGENTE,0,1.0,Computadora PC Gamer Core i7 12700KF RAM DDR5 32GB SSD 1TB GRAFICA RTX 5060 8GB,INTEL,computadoras,falabella_pe,,144617675,836
LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 DIMM Desktop Memory RAM 240 | fuente: ebay_usa | precio: 21.0 USD,OBSOLETO,2,0.667,LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 DIMM Desktop Memory RAM 240,,,ebay_usa,20.99,v1|224404817504|523189980862,837
"Tarjeta de video AMD Radeon RX 550 8GB GDDR5, PCI Express Gen 3.0 x16 (x8) | marca: teros | categoria: GPU | fuente: falabella",OBSOLETO,2,0.333,"Tarjeta de video AMD Radeon RX 550 8GB GDDR5, PCI Express Gen 3.0 x16 (x8)",Teros,GPU,falabella,,,838
Computadora Core i7-8700 Monitor 24 Full HD RAM 16GB SSD 1TB | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe,OBSOLETO,2,0.333,Computadora Core i7-8700 Monitor 24 Full HD RAM 16GB SSD 1TB,INTEL,computadoras,falabella_pe,,139844462,839
Kingston HyperX Genesis PC3 DDR3 16GB (4×4GB) RAM KHX1600C9D3K2/8GX | fuente: ebay_usa | precio: 31.0 USD,OBSOLETO,2,0.667,Kingston HyperX Genesis PC3 DDR3 16GB (4×4GB) RAM KHX1600C9D3K2/8GX,,,ebay_usa,30.99,v1|137456478446|0,840
Mini 400 G6 Ci5 10ma gen 16GB 256 GB SSD Reacondicionada Garantía + Nuevo Monitor Led 23.8 FHD | marca: hp | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 736.1 USD,OBSOLETO,2,0.333,Mini 400 G6 Ci5 10ma gen 16GB 256 GB SSD Reacondicionada Garantía + Nuevo Monitor Led 23.8 FHD,HP,computadoras,falabella_pe,736.1,121726707,841
Intel Core i5 9600KF 3.7GHz 6-Core CPU Processor LGA 1151 | categoria: CPU | fuente: aliexpress | precio: 101.2 USD,OBSOLETO,2,0.333,Intel Core i5 9600KF 3.7GHz 6-Core CPU Processor LGA 1151,,CPU,aliexpress,101.19,3256803529319274,842
Kingston HyperX Genesis PC3 DDR3 16GB (4×4GB) RAM DDR4 2666MHz KHX1600C9D3K2/8GX | fuente: ebay_usa | precio: 34.0 USD,OBSOLETO,2,0.667,Kingston HyperX Genesis PC3 DDR3 16GB (4×4GB) RAM DDR4 2666MHz KHX1600C9D3K2/8GX,,,ebay_usa,33.99,v1|137456478446|0,843
Tarjeta de Videdo Geforce RTX 5060 Ti 8G Shadow 2X OC Plus 8GB GDDR7 PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 823.8 USD,VIGENTE,0,1.0,Tarjeta de Videdo Geforce RTX 5060 Ti 8G Shadow 2X OC Plus 8GB GDDR7 PCIe 5.0,Msi,tarjetas_video,falabella_pe,823.84,154886787,844
*For Parts* ASUS X870 GAMING WIFI7 W Socket AM5 DDR5 PCIE 5.0 x 16 Motherboard | fuente: ebay_usa | precio: 80.0 USD,VIGENTE,0,1.0,*For Parts* ASUS X870 GAMING WIFI7 W Socket AM5 DDR5 PCIE 5.0 x 16 Motherboard,,,ebay_usa,79.99,v1|327220238511|0,845
(REACONDICIONADO) APPLE IPAD 2021 10.2' 256GB WI-FI | GRIS ESPACIAL | marca: apple | categoria: TABLETS | fuente: ripley_pe | precio: 353.7 USD,OBSOLETO,2,0.333,(REACONDICIONADO) APPLE IPAD 2021 10.2' 256GB WI-FI | GRIS ESPACIAL,APPLE,tablets,ripley_pe,353.69,20001240925,846
Dell SSD 1TB Class 40 M.2 2280 NVMe PCIe 3.0 Gen 3x4 Solid State Drive SNP112P/1TB AA615520 | categoria: SSD | fuente: amazon_usa | precio: 222.0 USD,EN_RIESGO,1,0.667,Dell SSD 1TB Class 40 M.2 2280 NVMe PCIe 3.0 Gen 3x4 Solid State Drive SNP112P/1TB AA615520,,SSD,amazon_usa,222.0,B0BZJHXCCH,847
Corsair Vengeance CMZ8GX3M2A1600C9 4GB (1x4GB) PC3 -12800 DDR3 -1600MHz DIMM RAM | fuente: ebay_usa | precio: 25.0 USD,OBSOLETO,2,0.667,Corsair Vengeance CMZ8GX3M2A1600C9 4GB (1x4GB) PC3 -12800 DDR3 -1600MHz DIMM RAM,,,ebay_usa,25.0,v1|284338406755|0,848
ASROCK Z690 TAICHI Motherboard Intel Z690 LGA1700 DDR5 192GB PCIe 5.0 M.2 NVMe SSD support i9-14900F i5-12600i5-14400 13500 cpu | categoria: CPU | fuente: aliexpress | precio: 282.6 USD,EN_RIESGO,1,1.0,ASROCK Z690 TAICHI Motherboard Intel Z690 LGA1700 DDR5 192GB PCIe 5.0 M.2 NVMe SSD support i9-14900F i5-12600i5-14400 13500 cpu,,CPU,aliexpress,282.56,3256811649255240,849
MSI Cyborg 15 A12VF-859JP Gaming Laptop Intel i7-12650H RTX4060 32GB DDR5 | fuente: ebay_usa | precio: 1722.7 USD,EN_RIESGO,1,0.667,MSI Cyborg 15 A12VF-859JP Gaming Laptop Intel i7-12650H RTX4060 32GB DDR5,,,ebay_usa,1722.72,,850
"Intel Core i5-13600K Processor (up to 5.1 GHz, 14 Cores, LGA 1700) Box | fuente: ebay_usa | precio: 225.0 USD",EN_RIESGO,1,0.667,"Intel Core i5-13600K Processor (up to 5.1 GHz, 14 Cores, LGA 1700) Box",,,ebay_usa,225.0,v1|206388669759|0,851
Corsair Vengeance 8GB (2x4GB) DDR3-1600 PC3-12800 Desktop RAM CMZ8GX3M2A1600C8B | fuente: ebay_usa | precio: 20.0 USD,OBSOLETO,2,0.667,Corsair Vengeance 8GB (2x4GB) DDR3-1600 PC3-12800 Desktop RAM CMZ8GX3M2A1600C8B,,,ebay_usa,20.0,,852
Mini PC ThinkCentre M73 Tiny - Core i3-4130T 8GB RAM 320GB 10 Pro Reacondicionado | marca: lenovo | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 293.4 USD,OBSOLETO,2,0.667,Mini PC ThinkCentre M73 Tiny - Core i3-4130T 8GB RAM 320GB 10 Pro Reacondicionado,LENOVO,computadoras,falabella_pe,293.45,153982632,853
Disco Solido SSD MP600 Force Series 500GB M2 2280 NVMe PCIe 4.0 Lectura 4950MB/s | marca: corsair | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,Disco Solido SSD MP600 Force Series 500GB M2 2280 NVMe PCIe 4.0 Lectura 4950MB/s,CORSAIR,discos_ssd,falabella_pe,,152558500,854
"Tarjeta de video GeForce RTX 5050 WINDFORCE OC 8G, 8 GB GDDR6, PCIe Gen 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 797.4 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5050 WINDFORCE OC 8G, 8 GB GDDR6, PCIe Gen 5.0",GIGABYTE,tarjetas_video,falabella_pe,797.35,152843254,855
"msi SPATIUM M470 PRO PCIe 4.0 NVMe M.2 2TB Portable SSD, 2TB External Solid State Drive, Speeds Up to 6000MB/s, USB-C, Reliable Storage for Gaming, Students, Professionals, Black | categoria: SSD | fuente: amazon_usa | precio: 315.0 USD",EN_RIESGO,1,0.667,"msi SPATIUM M470 PRO PCIe 4.0 NVMe M.2 2TB Portable SSD, 2TB External Solid State Drive, Speeds Up to 6000MB/s, USB-C, Reliable Storage for Gaming, Students, Professionals, Black",,SSD,amazon_usa,314.99,B0FBBSZPFK,856
Ssd Nvme M.2 Western Digital Wd Blue Sn5100 1Tb Pcie 4.0 | marca: sandisk | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 422.3 USD,EN_RIESGO,1,0.667,Ssd Nvme M.2 Western Digital Wd Blue Sn5100 1Tb Pcie 4.0,SANDISK,discos_ssd,falabella_pe,422.28,152101681,857
Intel Core i7-7700 Desktop Processor 4 Cores up to 4.2 GHz LGA 1151 100/200 Series 65W (Renewed) | categoria: CPU | fuente: amazon_usa | precio: 64.0 USD,OBSOLETO,2,0.667,Intel Core i7-7700 Desktop Processor 4 Cores up to 4.2 GHz LGA 1151 100/200 Series 65W (Renewed),,CPU,amazon_usa,63.99,B07MMD4DDJ,858
Computadora PC Mini Intel Core i7-6700T 8GB RAM 256GB SSD 1TB HDD WiFi | marca: hp | categoria: COMPUTADORAS | fuente: falabella_pe,OBSOLETO,2,0.333,Computadora PC Mini Intel Core i7-6700T 8GB RAM 256GB SSD 1TB HDD WiFi,HP,computadoras,falabella_pe,,139183082,859
GIGABYTE GeForce RTX 4070Ti SUPER WINDFORCE MAX OC 16GB Graphic Card - USED | fuente: ebay_usa | precio: 750.0 USD,OBSOLETO,2,0.333,GIGABYTE GeForce RTX 4070Ti SUPER WINDFORCE MAX OC 16GB Graphic Card - USED,,,ebay_usa,749.99,,860
PC Gamer Pro XTREME 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe,VIGENTE,0,1.0,PC Gamer Pro XTREME 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,,153226150,861
"Lenovo Legion Pro 7i Gen 10 16"" Gaming Laptop  Intel Core Ultra 9 RTX 5080 | fuente: ebay_usa | precio: 3395.0 USD",VIGENTE,0,1.0,"Lenovo Legion Pro 7i Gen 10 16"" Gaming Laptop  Intel Core Ultra 9 RTX 5080",,,ebay_usa,3395.0,v1|117134497063|0,862
GeForce RTX 5070 Ti 8GB GDDR7 - Gráfica PCIe 5.0 con DisplayPort y HDMI | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 2919.5 USD,VIGENTE,0,1.0,GeForce RTX 5070 Ti 8GB GDDR7 - Gráfica PCIe 5.0 con DisplayPort y HDMI,GIGABYTE,tarjetas_video,falabella_pe,2919.5,154798944,863
"ASUS X870 MAX Gaming WiFi7 AMD AM5 ATX Motherboard DDR5, PCIe 5.0 x16 Open Box | fuente: ebay_usa | precio: 150.0 USD",VIGENTE,0,1.0,"ASUS X870 MAX Gaming WiFi7 AMD AM5 ATX Motherboard DDR5, PCIe 5.0 x16 Open Box",,,ebay_usa,149.99,v1|147278247961|0,864
PROCESADOR CORE I7-9700 3.00 GHZ 12 MB LGA1151 P-NBX80684I79700 | marca: intel | categoria: CPU | fuente: falabella_pe | precio: 345.4 USD,OBSOLETO,2,0.667,PROCESADOR CORE I7-9700 3.00 GHZ 12 MB LGA1151 P-NBX80684I79700,INTEL,CPU,falabella_pe,345.41,152177318,865
"Lenovo ThinkPad T14 Gen 5 Core Ultra 7 165U, 32GB DDR5 Intel Graphics 500GB SSD | fuente: ebay_usa | precio: 900.0 USD",VIGENTE,0,1.0,"Lenovo ThinkPad T14 Gen 5 Core Ultra 7 165U, 32GB DDR5 Intel Graphics 500GB SSD",,,ebay_usa,900.0,v1|178307602942|0,866
CMZ8GX3M2A1600C9 Corsair Vengeance 8GB Kit (2x4GB) PC3-12800 DDR3-1600MHz DIMM | fuente: ebay_usa | precio: 14.9 USD,OBSOLETO,2,0.667,CMZ8GX3M2A1600C9 Corsair Vengeance 8GB Kit (2x4GB) PC3-12800 DDR3-1600MHz DIMM,,,ebay_usa,14.88,v1|227415119277|0,867
"PC MINI PRODESK 400 G5 Ci5 9600T 16Gb Ram SSD 256 Reacondicionda + Led Nuevo 24"" | marca: hp | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 588.5 USD",OBSOLETO,2,0.333,"PC MINI PRODESK 400 G5 Ci5 9600T 16Gb Ram SSD 256 Reacondicionda + Led Nuevo 24""",HP,computadoras,falabella_pe,588.53,124228803,868
PNY  GeForce RTX 4070Ti SUPER OC 16GB GDDR6X Graphic Card - USED | fuente: ebay_usa | precio: 815.0 USD,OBSOLETO,2,0.333,PNY  GeForce RTX 4070Ti SUPER OC 16GB GDDR6X Graphic Card - USED,,,ebay_usa,814.99,,869
"Computadora Enovu Ryzen 7 8700F 16GB 512GB SSD 27"" RTX 5050 8GB Windows 11 Pro | marca: amd | categoria: PROCESADORES | fuente: falabella_pe",VIGENTE,0,1.0,"Computadora Enovu Ryzen 7 8700F 16GB 512GB SSD 27"" RTX 5050 8GB Windows 11 Pro",AMD,procesadores,falabella_pe,,152189967,870
Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe,VIGENTE,0,1.0,Computadora Gamer Pro 5 9600X RAM 16GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,,153225765,871
"Computadora Enovu Core Ultra 9 285K 16GB 1TB SSD 27"" RTX 5060 Ti 8GB Windows 11 Pro | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 4780.1 USD",VIGENTE,0,1.0,"Computadora Enovu Core Ultra 9 285K 16GB 1TB SSD 27"" RTX 5060 Ti 8GB Windows 11 Pro",INTEL,computadoras,falabella_pe,4780.06,152189903,872
LAPTOP REACONDICIONADA DELL LATITUDE 7320 CORE I7 11VA 16GB RAM 256GB SSD M.2 | marca: dell | categoria: LAPTOPS | fuente: ripley_pe | precio: 526.8 USD,OBSOLETO,2,0.333,LAPTOP REACONDICIONADA DELL LATITUDE 7320 CORE I7 11VA 16GB RAM 256GB SSD M.2,DELL,laptops,ripley_pe,526.81,20001288828,873
Gigabyte B850 Eagle WiFi 6E | AM5 DDR5 | PCIe 5.0 | ATX - Parts/Repair | fuente: ebay_usa | precio: 40.0 USD,VIGENTE,0,1.0,Gigabyte B850 Eagle WiFi 6E | AM5 DDR5 | PCIe 5.0 | ATX - Parts/Repair,,,ebay_usa,39.99,v1|117072364439|0,874
MSI MAGX870ETOMAHAWKMAXWIFIPZ ATX Motherboard AM5 DDR5 PCIe 5.0 | fuente: ebay_usa | precio: 349.7 USD,VIGENTE,0,1.0,MSI MAGX870ETOMAHAWKMAXWIFIPZ ATX Motherboard AM5 DDR5 PCIe 5.0,,,ebay_usa,349.74,v1|236897055366|0,875
